DateTime,Vehicles,AQI,CO2 Emissions (g/km),NOx Emissions (mg/km),PM2.5 Concentration (µg/m³),Pollution Category,Temperature (°C),Humidity (%),Wind Speed (km/h),Atmospheric Pressure (hPa),Area
09-10-2016 11:00,37,87,123,19,40.44,Moderate,24,35,27.58,1001.5,Banjara Hills
09-10-2016 12:00,39,147,211,300,101.72,Unhealthy for Sensitive Groups,41,24,6.01,990.65,Ameerpet
09-10-2016 13:00,35,220,160,225,60.13,Very Unhealthy,29,31,14.73,1027.36,Kukatpally
09-10-2016 14:00,37,68,109,261,47.81,Moderate,35,71,1.03,1001.19,Gachibowli
09-10-2016 15:00,36,241,288,403,78.13,Very Unhealthy,36,45,20.31,1015.39,Kukatpally
09-10-2016 16:00,36,183,322,341,128.23,Unhealthy,34,34,23.52,981.06,SR Nagar
09-10-2016 17:00,35,223,262,200,66.77,Very Unhealthy,40,86,22.43,1022.3,Kukatpally
09-10-2016 18:00,46,165,237,106,82.27,Unhealthy,20,78,2.6,1027.41,SR Nagar
09-10-2016 19:00,59,279,225,228,27.91,Very Unhealthy,37,58,7.43,984.36,Kukatpally
09-10-2016 20:00,53,162,312,418,69.47,Unhealthy,39,82,19.67,1017.28,Ameerpet
09-10-2016 21:00,49,219,171,211,7.4,Very Unhealthy,24,44,22.77,1030.0,Miyapur
09-10-2016 22:00,48,269,251,390,126.53,Very Unhealthy,21,60,8.23,989.91,Miyapur
09-10-2016 23:00,46,114,269,226,34.99,Unhealthy for Sensitive Groups,36,47,12.19,983.06,Ameerpet
10-10-2016 00:00,48,148,110,297,138.38,Unhealthy for Sensitive Groups,31,40,10.54,993.55,SR Nagar
10-10-2016 01:00,37,281,188,115,56.87,Very Unhealthy,32,80,0.14,1004.62,Miyapur
10-10-2016 02:00,34,121,351,65,126.2,Unhealthy for Sensitive Groups,31,76,17.3,1009.86,SR Nagar
10-10-2016 03:00,30,236,174,163,61.49,Very Unhealthy,23,30,20.07,985.1,Kukatpally
10-10-2016 04:00,23,101,156,77,27.15,Unhealthy for Sensitive Groups,24,38,8.29,1048.55,Ameerpet
10-10-2016 05:00,24,167,230,466,78.04,Unhealthy,24,20,20.63,1028.26,SR Nagar
10-10-2016 06:00,30,224,221,420,42.79,Very Unhealthy,39,51,7.28,989.36,Kukatpally
10-10-2016 07:00,26,169,310,210,51.83,Unhealthy,21,53,21.47,1035.82,Ameerpet
10-10-2016 08:00,34,56,337,99,50.84,Moderate,30,36,13.72,1002.39,Gachibowli
10-10-2016 09:00,44,60,207,20,55.15,Moderate,43,74,26.16,1006.26,Banjara Hills
10-10-2016 10:00,58,152,303,446,77.23,Unhealthy,32,38,16.34,985.07,Ameerpet
10-10-2016 11:00,70,110,263,111,23.51,Unhealthy for Sensitive Groups,20,61,5.54,1009.6,SR Nagar
10-10-2016 12:00,66,117,359,297,42.36,Unhealthy for Sensitive Groups,41,78,24.66,985.45,Ameerpet
10-10-2016 13:00,62,202,372,196,96.69,Very Unhealthy,34,57,23.33,1027.62,Miyapur
10-10-2016 14:00,64,189,108,423,114.58,Unhealthy,15,50,2.53,1004.04,Ameerpet
10-10-2016 15:00,62,203,377,240,40.35,Very Unhealthy,15,85,1.44,1000.74,Kukatpally
10-10-2016 16:00,62,151,97,146,42.99,Unhealthy,26,88,4.09,1025.38,Ameerpet
10-10-2016 17:00,65,159,210,20,74.31,Unhealthy,35,69,25.36,1028.17,Ameerpet
10-10-2016 18:00,69,189,348,352,147.26,Unhealthy,42,49,9.61,1024.71,SR Nagar
10-10-2016 19:00,75,220,185,410,84.78,Very Unhealthy,16,54,15.14,1035.21,Kukatpally
10-10-2016 20:00,69,100,236,361,122.96,Moderate,18,78,18.09,1024.68,Gachibowli
10-10-2016 21:00,63,166,138,276,138.21,Unhealthy,31,36,22.3,1046.16,Ameerpet
10-10-2016 22:00,64,214,171,66,97.35,Very Unhealthy,18,85,24.9,1019.64,Miyapur
10-10-2016 23:00,57,95,339,479,80.28,Moderate,25,40,15.48,1041.94,Banjara Hills
11-10-2016 00:00,55,102,130,59,115.86,Unhealthy for Sensitive Groups,36,71,12.47,1047.28,SR Nagar
11-10-2016 01:00,44,137,212,489,51.24,Unhealthy for Sensitive Groups,40,84,5.88,991.46,SR Nagar
11-10-2016 02:00,44,257,246,82,146.03,Very Unhealthy,18,33,18.23,1027.38,Miyapur
11-10-2016 03:00,33,170,376,346,73.93,Unhealthy,15,35,16.5,1025.93,Ameerpet
11-10-2016 04:00,28,62,84,62,139.6,Moderate,21,74,8.73,1040.86,Gachibowli
11-10-2016 05:00,30,138,215,98,115.17,Unhealthy for Sensitive Groups,44,28,13.39,1003.59,Ameerpet
11-10-2016 06:00,32,174,305,261,35.67,Unhealthy,32,27,22.19,1007.58,SR Nagar
11-10-2016 07:00,36,167,263,217,37.0,Unhealthy,23,53,18.81,983.3,Ameerpet
11-10-2016 08:00,38,103,170,119,55.73,Unhealthy for Sensitive Groups,43,52,14.45,1033.64,SR Nagar
11-10-2016 09:00,42,234,387,234,58.95,Very Unhealthy,17,26,8.17,998.64,Kukatpally
11-10-2016 10:00,42,165,268,459,7.17,Unhealthy,22,40,20.04,1045.03,Ameerpet
11-10-2016 11:00,44,167,382,180,129.09,Unhealthy,43,24,18.83,1026.41,SR Nagar
11-10-2016 12:00,48,53,212,304,39.86,Moderate,38,90,13.75,1003.28,Gachibowli
11-10-2016 13:00,50,124,251,51,124.59,Unhealthy for Sensitive Groups,33,31,7.16,1037.29,Ameerpet
11-10-2016 14:00,52,273,329,213,75.02,Very Unhealthy,18,78,5.25,1037.21,Kukatpally
11-10-2016 15:00,47,98,140,427,90.84,Moderate,32,77,10.18,991.31,Gachibowli
11-10-2016 16:00,50,56,129,162,82.79,Moderate,34,56,27.26,1017.93,Banjara Hills
11-10-2016 17:00,52,159,302,87,141.98,Unhealthy,41,64,22.62,980.71,Ameerpet
11-10-2016 18:00,59,171,251,402,65.61,Unhealthy,25,44,26.73,1004.09,SR Nagar
11-10-2016 19:00,76,60,398,388,61.37,Moderate,41,46,25.28,1028.61,Banjara Hills
11-10-2016 20:00,70,141,304,231,94.16,Unhealthy for Sensitive Groups,28,70,13.77,1003.11,Ameerpet
11-10-2016 21:00,63,231,270,405,60.37,Very Unhealthy,39,61,15.91,989.38,Kukatpally
11-10-2016 22:00,62,282,344,275,93.08,Very Unhealthy,32,90,5.09,1020.41,Kukatpally
11-10-2016 23:00,57,264,323,225,87.99,Very Unhealthy,42,61,21.63,1047.31,Kukatpally
12-10-2016 00:00,54,222,158,171,117.38,Very Unhealthy,42,79,12.66,1008.91,Miyapur
12-10-2016 01:00,52,72,101,85,148.54,Moderate,43,77,4.84,1044.26,Gachibowli
12-10-2016 02:00,41,291,115,35,146.71,Very Unhealthy,30,41,2.86,1043.39,Kukatpally
12-10-2016 03:00,32,77,235,489,22.95,Moderate,17,77,20.88,1026.8,Banjara Hills
12-10-2016 04:00,29,284,135,44,70.56,Very Unhealthy,29,30,14.47,984.93,Miyapur
12-10-2016 05:00,29,160,327,86,66.24,Unhealthy,41,25,0.27,1025.77,SR Nagar
12-10-2016 06:00,32,106,340,220,32.65,Unhealthy for Sensitive Groups,41,41,24.74,1021.37,Ameerpet
12-10-2016 07:00,37,75,339,449,112.84,Moderate,45,31,18.58,1020.7,Gachibowli
12-10-2016 08:00,41,202,94,470,145.44,Very Unhealthy,18,46,1.15,1003.69,Kukatpally
12-10-2016 09:00,44,103,267,321,27.13,Unhealthy for Sensitive Groups,19,20,9.14,1032.54,Ameerpet
12-10-2016 10:00,54,78,105,479,44.48,Moderate,31,83,21.67,1041.81,Banjara Hills
12-10-2016 11:00,64,260,102,57,128.98,Very Unhealthy,21,58,1.77,1027.24,Miyapur
12-10-2016 12:00,67,146,182,32,49.26,Unhealthy for Sensitive Groups,30,79,22.09,990.36,Ameerpet
12-10-2016 13:00,56,213,108,74,68.98,Very Unhealthy,28,89,15.15,1034.92,Kukatpally
12-10-2016 14:00,63,63,136,17,112.35,Moderate,40,73,23.49,990.95,Banjara Hills
12-10-2016 15:00,64,127,141,240,23.27,Unhealthy for Sensitive Groups,30,44,25.66,1035.99,SR Nagar
12-10-2016 16:00,64,84,127,382,81.44,Moderate,21,39,23.03,1022.54,Gachibowli
12-10-2016 17:00,61,79,114,235,20.9,Moderate,23,55,2.34,1003.99,Banjara Hills
12-10-2016 18:00,66,141,125,150,49.28,Unhealthy for Sensitive Groups,18,42,13.81,1019.66,Ameerpet
12-10-2016 19:00,74,66,112,245,39.35,Moderate,44,20,9.56,1037.63,Banjara Hills
12-10-2016 20:00,69,244,305,186,110.88,Very Unhealthy,44,46,15.25,1015.82,Miyapur
12-10-2016 21:00,64,257,345,264,26.85,Very Unhealthy,36,71,28.97,1013.36,Kukatpally
12-10-2016 22:00,63,287,295,114,100.98,Very Unhealthy,25,21,3.73,994.86,Miyapur
12-10-2016 23:00,62,207,296,147,88.46,Very Unhealthy,16,40,25.97,1005.61,Miyapur
13-10-2016 00:00,59,293,255,140,102.99,Very Unhealthy,26,28,29.73,1016.39,Kukatpally
13-10-2016 01:00,50,142,123,37,132.1,Unhealthy for Sensitive Groups,26,67,29.7,988.0,Ameerpet
13-10-2016 02:00,45,222,298,36,82.45,Very Unhealthy,44,58,23.9,1029.87,Miyapur
13-10-2016 03:00,36,128,205,350,109.49,Unhealthy for Sensitive Groups,18,61,13.97,1042.64,Ameerpet
13-10-2016 04:00,31,159,398,20,121.66,Unhealthy,32,90,5.34,1035.33,SR Nagar
13-10-2016 05:00,28,297,384,225,105.87,Very Unhealthy,40,64,18.25,1014.05,Miyapur
13-10-2016 06:00,30,266,279,21,51.26,Very Unhealthy,35,21,18.31,980.58,Kukatpally
13-10-2016 07:00,36,228,164,16,144.41,Very Unhealthy,45,86,9.49,1011.93,Kukatpally
13-10-2016 08:00,45,151,120,179,13.81,Unhealthy,21,62,18.5,988.66,SR Nagar
13-10-2016 09:00,46,155,290,361,58.98,Unhealthy,43,37,3.5,1031.94,Ameerpet
13-10-2016 10:00,66,96,118,403,124.09,Moderate,15,58,19.02,988.89,Banjara Hills
13-10-2016 11:00,71,230,348,326,55.74,Very Unhealthy,45,25,26.9,988.62,Miyapur
13-10-2016 12:00,74,113,260,73,84.16,Unhealthy for Sensitive Groups,40,61,14.16,1015.91,SR Nagar
13-10-2016 13:00,60,295,310,293,24.5,Very Unhealthy,40,71,22.94,996.87,Miyapur
13-10-2016 14:00,68,293,149,419,129.25,Very Unhealthy,37,46,19.07,996.9,Kukatpally
13-10-2016 15:00,66,299,392,358,140.02,Very Unhealthy,40,34,0.09,1047.17,Miyapur
13-10-2016 16:00,67,215,155,356,147.68,Very Unhealthy,27,38,3.66,1000.58,Kukatpally
13-10-2016 17:00,66,113,355,189,16.18,Unhealthy for Sensitive Groups,20,81,23.25,1044.35,SR Nagar
13-10-2016 18:00,74,136,313,467,33.88,Unhealthy for Sensitive Groups,20,83,1.21,996.28,Ameerpet
13-10-2016 19:00,75,266,397,397,76.77,Very Unhealthy,26,70,28.69,1042.89,Kukatpally
13-10-2016 20:00,67,283,398,115,44.53,Very Unhealthy,22,66,26.82,994.24,Kukatpally
13-10-2016 21:00,70,56,215,159,98.18,Moderate,38,76,10.87,992.23,Gachibowli
13-10-2016 22:00,66,71,233,275,127.59,Moderate,36,39,9.31,999.43,Banjara Hills
13-10-2016 23:00,61,130,373,397,23.43,Unhealthy for Sensitive Groups,33,39,18.39,1009.52,Ameerpet
14-10-2016 00:00,59,259,178,144,5.46,Very Unhealthy,19,83,18.35,994.61,Miyapur
14-10-2016 01:00,50,290,209,200,149.09,Very Unhealthy,32,57,2.67,1023.14,Kukatpally
14-10-2016 02:00,43,218,86,251,70.31,Very Unhealthy,45,57,6.46,1012.77,Miyapur
14-10-2016 03:00,38,123,184,96,14.93,Unhealthy for Sensitive Groups,44,84,19.09,1017.72,SR Nagar
14-10-2016 04:00,33,187,386,204,90.33,Unhealthy,19,24,24.02,1026.53,Ameerpet
14-10-2016 05:00,30,234,129,97,114.21,Very Unhealthy,44,83,5.76,1012.34,Kukatpally
14-10-2016 06:00,32,184,303,376,121.18,Unhealthy,39,46,21.06,986.61,SR Nagar
14-10-2016 07:00,38,289,143,494,87.55,Very Unhealthy,24,39,26.11,1004.74,Miyapur
14-10-2016 08:00,41,174,260,423,103.53,Unhealthy,15,79,3.53,1016.25,SR Nagar
14-10-2016 09:00,51,99,154,370,74.06,Moderate,24,59,13.17,992.53,Banjara Hills
14-10-2016 10:00,58,279,345,125,94.86,Very Unhealthy,19,25,25.52,1014.49,Kukatpally
14-10-2016 11:00,65,268,268,341,142.98,Very Unhealthy,26,55,11.12,988.63,Miyapur
14-10-2016 12:00,69,101,262,286,148.19,Unhealthy for Sensitive Groups,36,84,8.08,1004.66,SR Nagar
14-10-2016 13:00,57,210,147,441,96.0,Very Unhealthy,44,30,22.37,1038.72,Miyapur
14-10-2016 14:00,64,50,249,282,89.67,Good,41,68,12.02,983.29,Banjara Hills
14-10-2016 15:00,64,285,251,460,55.1,Very Unhealthy,21,47,21.19,982.55,Kukatpally
14-10-2016 16:00,60,230,363,472,52.02,Very Unhealthy,23,41,3.79,1007.94,Miyapur
14-10-2016 17:00,54,237,186,365,139.05,Very Unhealthy,36,66,16.61,1044.02,Miyapur
14-10-2016 18:00,66,211,190,489,101.45,Very Unhealthy,35,85,11.38,1023.01,Kukatpally
14-10-2016 19:00,67,53,157,18,71.49,Moderate,26,44,29.92,1028.1,Gachibowli
14-10-2016 20:00,63,194,265,433,101.56,Unhealthy,37,86,17.74,1018.96,SR Nagar
14-10-2016 21:00,59,181,332,251,22.53,Unhealthy,43,51,20.46,1034.26,SR Nagar
14-10-2016 22:00,52,220,315,393,141.8,Very Unhealthy,15,36,3.93,1008.53,Miyapur
14-10-2016 23:00,49,295,172,223,80.74,Very Unhealthy,25,59,29.76,1032.43,Kukatpally
15-10-2016 00:00,47,267,209,493,53.44,Very Unhealthy,44,49,1.54,1045.39,Miyapur
15-10-2016 01:00,40,53,262,233,6.93,Moderate,35,78,2.13,1004.15,Gachibowli
15-10-2016 02:00,39,50,113,196,103.19,Good,29,47,2.27,1008.75,Banjara Hills
15-10-2016 03:00,32,120,382,334,145.59,Unhealthy for Sensitive Groups,16,66,26.12,992.25,SR Nagar
15-10-2016 04:00,23,271,301,131,85.99,Very Unhealthy,34,42,21.86,988.24,Kukatpally
15-10-2016 05:00,21,227,361,434,53.24,Very Unhealthy,21,76,29.19,1032.48,Kukatpally
15-10-2016 06:00,22,250,80,205,65.66,Very Unhealthy,35,20,2.0,1021.17,Miyapur
15-10-2016 07:00,25,238,176,441,87.46,Very Unhealthy,26,48,20.75,1030.11,Miyapur
15-10-2016 08:00,28,84,166,198,104.87,Moderate,36,69,16.0,991.77,Banjara Hills
15-10-2016 09:00,35,57,331,270,31.58,Moderate,32,83,19.17,1033.0,Banjara Hills
15-10-2016 10:00,43,201,94,16,140.59,Very Unhealthy,17,56,15.39,1001.98,Miyapur
15-10-2016 11:00,38,260,221,468,65.08,Very Unhealthy,21,80,20.26,1023.39,Kukatpally
15-10-2016 12:00,40,85,390,368,95.55,Moderate,25,26,27.21,1039.33,Gachibowli
15-10-2016 13:00,36,227,368,399,137.16,Very Unhealthy,32,83,17.62,1023.08,Kukatpally
15-10-2016 14:00,39,293,149,166,88.86,Very Unhealthy,26,37,26.89,991.99,Kukatpally
15-10-2016 15:00,35,172,391,444,104.11,Unhealthy,20,48,23.46,1015.0,Ameerpet
15-10-2016 16:00,38,92,358,474,96.81,Moderate,19,79,25.95,997.72,Gachibowli
15-10-2016 17:00,36,76,133,37,40.97,Moderate,40,73,19.78,1018.7,Banjara Hills
15-10-2016 18:00,38,81,381,322,144.63,Moderate,15,40,15.56,985.53,Banjara Hills
15-10-2016 19:00,51,127,331,328,73.5,Unhealthy for Sensitive Groups,26,40,2.09,1048.77,SR Nagar
15-10-2016 20:00,50,170,326,431,19.27,Unhealthy,41,77,25.05,1023.42,SR Nagar
15-10-2016 21:00,47,195,213,220,149.71,Unhealthy,45,68,7.26,1006.71,SR Nagar
15-10-2016 22:00,51,205,323,58,99.25,Very Unhealthy,40,55,1.1,1004.14,Kukatpally
15-10-2016 23:00,45,206,318,277,93.23,Very Unhealthy,25,36,15.57,1020.67,Kukatpally
16-10-2016 00:00,43,65,96,182,137.9,Moderate,18,72,18.98,1027.05,Banjara Hills
16-10-2016 01:00,37,148,358,367,83.57,Unhealthy for Sensitive Groups,41,34,19.85,996.41,Ameerpet
16-10-2016 02:00,32,96,312,220,57.26,Moderate,32,59,20.09,1018.57,Banjara Hills
16-10-2016 03:00,27,236,233,490,30.34,Very Unhealthy,18,70,19.61,1039.98,Miyapur
16-10-2016 04:00,19,80,265,310,122.53,Moderate,31,84,24.25,1036.72,Banjara Hills
16-10-2016 05:00,21,53,162,398,53.0,Moderate,16,32,23.08,992.92,Gachibowli
16-10-2016 06:00,21,214,134,74,79.88,Very Unhealthy,43,57,24.39,1006.83,Miyapur
16-10-2016 07:00,23,66,141,428,78.79,Moderate,38,45,13.81,1035.36,Gachibowli
16-10-2016 08:00,31,88,138,172,112.36,Moderate,36,34,1.88,1001.64,Gachibowli
16-10-2016 09:00,34,97,221,376,104.21,Moderate,16,24,19.19,1033.82,Gachibowli
16-10-2016 10:00,39,223,228,120,66.42,Very Unhealthy,26,21,6.31,1029.65,Kukatpally
16-10-2016 11:00,38,267,253,168,66.78,Very Unhealthy,45,84,25.79,992.79,Miyapur
16-10-2016 12:00,39,225,390,255,44.2,Very Unhealthy,20,79,21.65,1028.78,Kukatpally
16-10-2016 13:00,37,88,141,301,54.43,Moderate,24,75,22.98,1038.61,Gachibowli
16-10-2016 14:00,37,282,246,433,108.16,Very Unhealthy,39,57,8.59,1043.5,Miyapur
16-10-2016 15:00,38,181,249,108,86.54,Unhealthy,37,76,18.99,997.14,Ameerpet
16-10-2016 16:00,38,79,383,433,12.4,Moderate,39,70,15.84,1049.78,Banjara Hills
16-10-2016 17:00,38,207,182,198,78.69,Very Unhealthy,35,60,8.05,1014.32,Miyapur
16-10-2016 18:00,42,71,107,21,143.48,Moderate,37,89,24.37,997.61,Banjara Hills
16-10-2016 19:00,50,252,163,256,20.85,Very Unhealthy,41,71,16.5,1030.53,Miyapur
16-10-2016 20:00,52,115,213,219,20.21,Unhealthy for Sensitive Groups,30,20,5.72,1029.9,Ameerpet
16-10-2016 21:00,51,157,138,229,101.82,Unhealthy,45,37,9.16,1022.99,SR Nagar
16-10-2016 22:00,51,61,169,278,143.87,Moderate,28,46,6.81,990.14,Gachibowli
16-10-2016 23:00,51,271,149,423,8.87,Very Unhealthy,21,61,9.37,982.24,Kukatpally
17-10-2016 00:00,48,85,264,49,54.96,Moderate,42,25,5.65,1031.47,Banjara Hills
17-10-2016 01:00,39,67,139,410,14.72,Moderate,42,43,11.13,1004.44,Banjara Hills
17-10-2016 02:00,34,139,224,82,43.54,Unhealthy for Sensitive Groups,33,64,20.82,986.84,SR Nagar
17-10-2016 03:00,31,230,247,368,85.41,Very Unhealthy,37,90,28.78,1045.18,Kukatpally
17-10-2016 04:00,29,248,145,415,69.11,Very Unhealthy,31,26,6.32,1044.84,Kukatpally
17-10-2016 05:00,27,50,203,65,57.68,Good,23,35,8.99,1024.96,Banjara Hills
17-10-2016 06:00,33,176,292,327,35.55,Unhealthy,40,77,0.06,996.99,Ameerpet
17-10-2016 07:00,33,235,261,66,94.82,Very Unhealthy,27,76,6.76,1048.92,Miyapur
17-10-2016 08:00,40,139,150,152,88.48,Unhealthy for Sensitive Groups,36,61,12.55,996.87,Ameerpet
17-10-2016 09:00,46,136,123,358,101.15,Unhealthy for Sensitive Groups,19,33,13.85,980.74,Ameerpet
17-10-2016 10:00,56,139,274,385,120.02,Unhealthy for Sensitive Groups,37,75,7.99,1042.97,Ameerpet
17-10-2016 11:00,75,286,136,63,110.77,Very Unhealthy,19,31,4.51,993.73,Kukatpally
17-10-2016 12:00,87,183,371,153,143.8,Unhealthy,24,34,16.89,1024.08,SR Nagar
17-10-2016 13:00,72,119,136,221,29.57,Unhealthy for Sensitive Groups,35,27,12.28,996.68,Ameerpet
17-10-2016 14:00,82,93,250,482,142.95,Moderate,41,77,12.79,1011.28,Banjara Hills
17-10-2016 15:00,75,249,379,241,29.96,Very Unhealthy,24,72,26.85,1008.21,Miyapur
17-10-2016 16:00,71,201,397,417,127.21,Very Unhealthy,41,28,16.84,1006.25,Kukatpally
17-10-2016 17:00,71,135,162,89,119.32,Unhealthy for Sensitive Groups,21,65,11.65,1002.25,Ameerpet
17-10-2016 18:00,78,68,396,380,101.58,Moderate,40,26,7.61,981.07,Banjara Hills
17-10-2016 19:00,83,150,173,217,107.41,Unhealthy for Sensitive Groups,29,63,12.86,995.02,Ameerpet
17-10-2016 20:00,75,195,346,387,105.27,Unhealthy,21,33,25.86,1049.59,Ameerpet
17-10-2016 21:00,73,144,240,418,81.84,Unhealthy for Sensitive Groups,43,25,28.95,980.54,Ameerpet
17-10-2016 22:00,71,150,181,136,9.74,Unhealthy for Sensitive Groups,41,54,11.32,985.03,SR Nagar
17-10-2016 23:00,65,79,191,439,89.04,Moderate,29,89,6.27,982.26,Banjara Hills
18-10-2016 00:00,66,298,145,192,61.42,Very Unhealthy,17,80,27.44,1015.98,Miyapur
18-10-2016 01:00,51,219,189,377,44.49,Very Unhealthy,33,43,4.33,982.58,Miyapur
18-10-2016 02:00,48,82,199,394,76.07,Moderate,24,21,8.92,1017.55,Banjara Hills
18-10-2016 03:00,41,251,358,443,127.98,Very Unhealthy,42,70,6.12,1002.85,Kukatpally
18-10-2016 04:00,37,278,321,132,88.86,Very Unhealthy,43,50,16.97,1041.44,Miyapur
18-10-2016 05:00,31,61,227,187,144.89,Moderate,29,46,12.26,1005.13,Banjara Hills
18-10-2016 06:00,33,167,321,426,65.98,Unhealthy,17,50,8.61,1037.39,Ameerpet
18-10-2016 07:00,42,143,301,250,29.4,Unhealthy for Sensitive Groups,20,89,23.04,1029.32,SR Nagar
18-10-2016 08:00,42,204,350,125,50.63,Very Unhealthy,26,62,19.92,1047.87,Miyapur
18-10-2016 09:00,52,216,365,336,25.98,Very Unhealthy,29,71,29.87,1010.98,Miyapur
18-10-2016 10:00,62,186,83,239,104.31,Unhealthy,20,33,9.36,1046.83,SR Nagar
18-10-2016 11:00,66,295,399,357,28.13,Very Unhealthy,27,78,25.36,1025.27,Miyapur
18-10-2016 12:00,71,198,87,496,80.15,Unhealthy,43,39,9.08,1006.79,Ameerpet
18-10-2016 13:00,64,125,131,165,138.9,Unhealthy for Sensitive Groups,33,71,0.27,1014.29,Ameerpet
18-10-2016 14:00,67,296,221,169,67.91,Very Unhealthy,17,59,4.53,1031.12,Kukatpally
18-10-2016 15:00,70,78,393,97,63.39,Moderate,22,87,15.25,1041.95,Gachibowli
18-10-2016 16:00,68,210,346,17,34.45,Very Unhealthy,22,63,24.3,1008.41,Miyapur
18-10-2016 17:00,66,284,394,309,114.3,Very Unhealthy,37,25,1.72,1046.01,Miyapur
18-10-2016 18:00,70,239,359,105,49.12,Very Unhealthy,40,76,24.96,1013.48,Miyapur
18-10-2016 19:00,74,166,167,37,148.61,Unhealthy,34,77,21.48,1033.93,Ameerpet
18-10-2016 20:00,73,64,239,133,29.18,Moderate,29,49,1.04,1043.53,Banjara Hills
18-10-2016 21:00,72,51,381,377,5.33,Moderate,18,71,3.19,995.39,Banjara Hills
18-10-2016 22:00,68,229,107,204,83.22,Very Unhealthy,33,30,2.27,994.06,Kukatpally
18-10-2016 23:00,65,280,95,144,14.95,Very Unhealthy,35,66,20.37,1027.73,Kukatpally
19-10-2016 00:00,64,166,377,143,58.6,Unhealthy,17,24,16.83,1024.25,Ameerpet
19-10-2016 01:00,55,221,351,486,70.49,Very Unhealthy,27,22,10.77,1037.99,Miyapur
19-10-2016 02:00,45,231,179,54,41.01,Very Unhealthy,22,34,2.65,1017.9,Miyapur
19-10-2016 03:00,38,67,283,23,146.83,Moderate,37,21,11.79,1030.86,Banjara Hills
19-10-2016 04:00,34,52,269,182,55.0,Moderate,30,21,20.47,991.9,Gachibowli
19-10-2016 05:00,32,184,113,196,25.98,Unhealthy,27,73,2.8,1018.17,Ameerpet
19-10-2016 06:00,32,220,373,433,10.41,Very Unhealthy,17,65,25.7,980.72,Miyapur
19-10-2016 07:00,36,259,357,92,49.87,Very Unhealthy,30,60,1.89,1027.74,Miyapur
19-10-2016 08:00,41,285,338,183,124.05,Very Unhealthy,23,88,18.25,1047.94,Miyapur
19-10-2016 09:00,48,215,336,324,40.66,Very Unhealthy,42,49,5.67,992.28,Kukatpally
19-10-2016 10:00,57,214,132,354,91.81,Very Unhealthy,28,63,2.75,989.57,Kukatpally
19-10-2016 11:00,94,235,271,302,148.42,Very Unhealthy,27,29,10.65,1013.15,Miyapur
19-10-2016 12:00,81,210,251,91,54.82,Very Unhealthy,35,49,20.01,1011.25,Miyapur
19-10-2016 13:00,74,157,126,461,94.32,Unhealthy,39,68,3.63,1011.0,SR Nagar
19-10-2016 14:00,78,236,270,74,91.93,Very Unhealthy,21,54,14.27,1000.33,Kukatpally
19-10-2016 15:00,74,144,120,362,91.17,Unhealthy for Sensitive Groups,29,84,12.18,989.68,SR Nagar
19-10-2016 16:00,75,171,273,421,143.24,Unhealthy,21,36,12.82,1044.6,Ameerpet
19-10-2016 17:00,82,60,145,50,118.96,Moderate,20,50,28.3,1004.4,Banjara Hills
19-10-2016 18:00,92,117,122,348,6.28,Unhealthy for Sensitive Groups,16,89,10.47,1008.51,Ameerpet
19-10-2016 19:00,106,172,269,106,9.05,Unhealthy,23,71,29.75,1009.5,SR Nagar
19-10-2016 20:00,98,259,168,280,10.81,Very Unhealthy,36,45,16.15,988.95,Kukatpally
19-10-2016 21:00,86,245,255,246,57.87,Very Unhealthy,38,24,25.27,993.86,Miyapur
19-10-2016 22:00,81,162,105,352,68.75,Unhealthy,31,33,10.47,980.9,SR Nagar
19-10-2016 23:00,79,147,178,486,122.05,Unhealthy for Sensitive Groups,19,70,2.54,1014.81,Ameerpet
20-10-2016 00:00,74,142,140,176,97.26,Unhealthy for Sensitive Groups,26,34,2.53,1018.8,Ameerpet
20-10-2016 01:00,60,265,329,471,150.0,Very Unhealthy,15,31,17.22,994.95,Kukatpally
20-10-2016 02:00,57,71,397,487,120.14,Moderate,24,65,27.9,1009.61,Banjara Hills
20-10-2016 03:00,45,243,304,203,131.66,Very Unhealthy,25,83,2.14,1028.37,Kukatpally
20-10-2016 04:00,39,221,161,342,31.39,Very Unhealthy,30,78,20.67,998.15,Kukatpally
20-10-2016 05:00,35,176,261,497,98.01,Unhealthy,28,45,16.9,1005.7,SR Nagar
20-10-2016 06:00,36,183,267,293,26.61,Unhealthy,22,48,19.57,1029.29,SR Nagar
20-10-2016 07:00,39,219,123,424,102.87,Very Unhealthy,38,23,6.47,1021.78,Kukatpally
20-10-2016 08:00,41,74,391,149,122.4,Moderate,31,69,2.12,1015.43,Gachibowli
20-10-2016 09:00,51,296,338,278,48.54,Very Unhealthy,39,44,2.24,1040.77,Miyapur
20-10-2016 10:00,64,234,177,12,29.25,Very Unhealthy,32,59,7.4,984.93,Kukatpally
20-10-2016 11:00,70,134,170,72,39.42,Unhealthy for Sensitive Groups,26,51,6.41,1016.83,Ameerpet
20-10-2016 12:00,68,104,394,38,122.59,Unhealthy for Sensitive Groups,39,56,3.79,1028.98,Ameerpet
20-10-2016 13:00,60,193,220,380,84.32,Unhealthy,31,29,7.94,999.33,Ameerpet
20-10-2016 14:00,70,144,388,73,82.79,Unhealthy for Sensitive Groups,42,57,16.02,1000.14,Ameerpet
20-10-2016 15:00,69,191,331,103,88.63,Unhealthy,40,80,28.49,1014.9,SR Nagar
